s,C,1/m,m,1/m,1/m,1/m
Time,T_fire,K_fire,V_fire,K_left,K_right,K_branch
 2.3792782E+002, 4.1818402E+001, 2.6437522E+000, 1.2942009E+000, 5.2093896E+000, 2.6437522E+000, 6.5477345E+000
 2.3821159E+002, 7.0105391E+001, 6.9198668E+000, 4.3939175E-001, 5.0551264E+000, 6.9198668E+000, 6.5731395E+000
 2.3853004E+002, 6.5013591E+001, 5.3869461E+000, 5.5706533E-001, 4.7774881E+000, 5.3869461E+000, 6.6059985E+000
 2.3883053E+002, 6.1175706E+001, 4.6417611E+000, 6.6380460E-001, 4.5297524E+000, 4.6417611E+000, 6.6535025E+000
 2.3910767E+002, 4.4316776E+001, 2.6055713E+000, 1.1714612E+000, 4.4310711E+000, 2.6055713E+000, 6.7040702E+000
 2.3943101E+002, 4.0736669E+001, 2.1679129E+000, 1.3840796E+000, 4.5125251E+000, 2.1679129E+000, 6.7497143E+000
 2.3972910E+002, 4.2028905E+001, 2.3028274E+000, 1.3046280E+000, 4.7627712E+000, 2.3028274E+000, 6.7876679E+000
 2.4003836E+002, 4.3292647E+001, 2.5717714E+000, 1.1666936E+000, 5.0561697E+000, 2.5717714E+000, 6.8149596E+000
 2.4032822E+002, 4.5765402E+001, 3.0710855E+000, 1.0007163E+000, 5.2176427E+000, 3.0710855E+000, 6.8342266E+000
 2.4063086E+002, 5.6551585E+001, 4.3821250E+000, 6.8772683E-001, 5.1120558E+000, 4.3821250E+000, 6.8436178E+000
 2.4092178E+002, 6.9321847E+001, 5.8349475E+000, 5.1626216E-001, 4.9095669E+000, 5.8349475E+000, 6.8314973E+000
 2.4121270E+002, 5.0865509E+001, 3.4265288E+000, 9.2405739E-001, 4.9376063E+000, 3.4265288E+000, 6.7976829E+000
 2.4150361E+002, 8.9112394E+001, 9.2385503E+000, 4.2116436E-001, 5.1243588E+000, 9.2385503E+000, 6.7468807E+000
 2.4182408E+002, 7.9550423E+001, 8.0878501E+000, 3.8137317E-001, 5.3993153E+000, 8.0878501E+000, 6.6839707E+000
 2.4210065E+002, 5.6903775E+001, 4.8460557E+000, 6.3778716E-001, 5.9755002E+000, 4.8460557E+000, 6.6371399E+000
 2.4243253E+002, 4.4220645E+001, 2.9787677E+000, 1.0121615E+000, 6.6173594E+000, 2.9787677E+000, 6.6096419E+000
 2.4270517E+002, 4.5392063E+001, 3.0680472E+000, 9.8081942E-001, 6.8267851E+000, 3.0680472E+000, 6.5973487E+000
 2.4301908E+002, 4.9189285E+001, 3.4928021E+000, 8.5894913E-001, 6.7851900E+000, 3.4928021E+000, 6.5968449E+000
 2.4333015E+002, 4.9434316E+001, 3.5492813E+000, 8.4529063E-001, 6.4294608E+000, 3.5492813E+000, 6.6075937E+000
 2.4360265E+002, 4.8460009E+001, 3.5378628E+000, 8.4797533E-001, 5.9225947E+000, 3.5378628E+000, 6.6200722E+000
 2.4392524E+002, 4.6453180E+001, 3.3769487E+000, 8.8961764E-001, 5.5309245E+000, 3.3769487E+000, 6.6329330E+000
 2.4420295E+002, 4.5337992E+001, 3.0429488E+000, 9.8613077E-001, 5.3383578E+000, 3.0429488E+000, 6.6597956E+000
 2.4452386E+002, 4.0852143E+001, 2.3039036E+000, 1.3316449E+000, 5.2682745E+000, 2.3039036E+000, 6.7222820E+000
 2.4482934E+002, 3.7565186E+001, 1.8674788E+000, 1.6125615E+000, 5.2826272E+000, 1.8674788E+000, 6.8262637E+000
 2.4510177E+002, 3.9064691E+001, 1.9575606E+000, 1.5405020E+000, 5.2213485E+000, 1.9575606E+000, 6.9310256E+000
 2.4543172E+002, 3.6293670E+001, 1.4803624E+000, 2.0353384E+000, 5.0732574E+000, 1.4803624E+000, 7.0293767E+000
 2.4570365E+002, 4.9539433E+001, 2.9512330E+000, 1.2989802E+000, 4.9104530E+000, 2.9512330E+000, 7.0990312E+000
 2.4601333E+002, 7.9980634E+001, 6.0314103E+000, 5.0983265E-001, 4.8581205E+000, 6.0314103E+000, 7.1356705E+000
 2.4631899E+002, 6.9833191E+001, 5.7743893E+000, 5.5280111E-001, 4.9919139E+000, 5.7743893E+000, 7.1551183E+000
 2.4660482E+002, 7.4944965E+001, 7.0125222E+000, 4.3038071E-001, 5.1953643E+000, 7.0125222E+000, 7.1649939E+000
 2.4691351E+002, 5.9387956E+001, 5.2019296E+000, 5.8928022E-001, 5.3257111E+000, 5.2019296E+000, 7.1549153E+000
 2.4721294E+002, 4.5997673E+001, 3.2741340E+000, 9.2607823E-001, 5.2755557E+000, 3.2741340E+000, 7.1049652E+000
 2.4750234E+002, 3.8331447E+001, 2.1147627E+000, 1.4425711E+000, 5.0103335E+000, 2.1147627E+000, 7.0313976E+000
 2.4780786E+002, 4.3973681E+001, 2.7388126E+000, 1.2069695E+000, 4.8028749E+000, 2.7388126E+000, 6.9543143E+000
 2.4812824E+002, 6.4429820E+001, 5.7779052E+000, 5.2470821E-001, 4.7486393E+000, 5.7779052E+000, 6.8950005E+000
 2.4842882E+002, 5.6724033E+001, 4.7175805E+000, 6.8333788E-001, 4.7714268E+000, 4.7175805E+000, 6.8632228E+000
 2.4872184E+002, 1.0730560E+002, 1.1358717E+001, 2.6537620E-001, 4.9043034E+000, 1.1358717E+001, 6.8588112E+000
 2.4901018E+002, 8.9680973E+001, 8.7889392E+000, 3.4642088E-001, 5.1947936E+000, 8.7889392E+000, 6.8671229E+000
 2.4930053E+002, 6.2768019E+001, 4.8565731E+000, 6.4071358E-001, 5.7457012E+000, 4.8565731E+000, 6.8830136E+000
 2.4961713E+002, 7.7769541E+001, 6.2031126E+000, 5.1905573E-001, 6.2205242E+000, 6.2031126E+000, 6.9121148E+000
 2.4991577E+002, 1.2172912E+002, 1.2465309E+001, 2.4892717E-001, 6.3250774E+000, 1.2465309E+001, 6.9457602E+000
 2.5021789E+002, 7.2269872E+001, 6.5315004E+000, 5.5631642E-001, 6.1409280E+000, 6.5315004E+000, 6.9727734E+000
 2.5050452E+002, 6.2094703E+001, 4.5792052E+000, 6.7198579E-001, 5.8889323E+000, 4.5792052E+000, 6.9937086E+000
 2.5082945E+002, 5.1286018E+001, 3.4688081E+000, 9.2007248E-001, 5.6383039E+000, 3.4688081E+000, 7.0088783E+000
 2.5112572E+002, 6.2534048E+001, 4.7863935E+000, 6.6661687E-001, 5.5047774E+000, 4.7863935E+000, 7.0216033E+000
 2.5140421E+002, 6.1479465E+001, 4.6023772E+000, 7.1709254E-001, 5.4587504E+000, 4.6023772E+000, 7.0335567E+000
 2.5172106E+002, 4.0982969E+001, 2.2685162E+000, 1.3713015E+000, 5.5972066E+000, 2.2685162E+000, 7.0509813E+000
 2.5200715E+002, 6.9506332E+001, 6.0055401E+000, 5.0688803E-001, 5.6181480E+000, 6.0055401E+000, 7.0708925E+000
 2.5230923E+002, 1.0999807E+002, 9.6060084E+000, 3.2760240E-001, 5.4382371E+000, 9.6060084E+000, 7.0928847E+000
 2.5260241E+002, 1.3232751E+002, 1.0799631E+001, 2.7974391E-001, 5.3063558E+000, 1.0799631E+001, 7.1202181E+000
 2.5290895E+002, 1.0688619E+002, 8.8387181E+000, 3.4053917E-001, 5.3628391E+000, 8.8387181E+000, 7.1410694E+000
 2.5320878E+002, 1.0063310E+002, 8.6058763E+000, 3.5019167E-001, 5.6469882E+000, 8.6058763E+000, 7.1530710E+000
 2.5352719E+002, 8.3566224E+001, 7.4000233E+000, 4.1213256E-001, 6.1589249E+000, 7.4000233E+000, 7.1567718E+000
 2.5380686E+002, 1.0467075E+002, 1.0325737E+001, 3.1086844E-001, 6.9130786E+000, 1.0325737E+001, 7.1501248E+000
 2.5413122E+002, 5.4534383E+001, 3.7325138E+000, 8.2223581E-001, 7.6569683E+000, 3.7325138E+000, 7.1295890E+000
 2.5442533E+002, 7.0071545E+001, 4.7373716E+000, 6.4497374E-001, 8.0757258E+000, 4.7373716E+000, 7.1169366E+000
 2.5471944E+002, 6.4972720E+001, 4.3342357E+000, 6.9508588E-001, 8.3676481E+000, 4.3342357E+000, 7.1225391E+000
 2.5501355E+002, 7.8640596E+001, 6.4668973E+000, 5.0609149E-001, 8.4789301E+000, 6.4668973E+000, 7.1428788E+000
 2.5532331E+002, 1.8335747E+002, 1.6994026E+001, 1.7844319E-001, 8.4453471E+000, 1.6994026E+001, 7.1936535E+000
 2.5560700E+002, 1.0875323E+002, 8.6627102E+000, 3.8350435E-001, 8.1892795E+000, 8.6627102E+000, 7.2677899E+000
 2.5590308E+002, 6.5793385E+001, 4.5909915E+000, 6.5464779E-001, 7.8110832E+000, 4.5909915E+000, 7.3560326E+000
 2.5620841E+002, 6.5083585E+001, 4.7601929E+000, 6.5002586E-001, 7.4129423E+000, 4.7601929E+000, 7.4276252E+000
 2.5652251E+002, 1.4231007E+002, 1.6210182E+001, 1.9832978E-001, 7.0337357E+000, 1.6210182E+001, 7.4749558E+000
 2.5680806E+002, 7.6027352E+001, 7.0482166E+000, 4.8289193E-001, 6.7175432E+000, 7.0482166E+000, 7.4991242E+000
 2.5710502E+002, 5.3095008E+001, 3.6109899E+000, 8.3169031E-001, 6.4980075E+000, 3.6109899E+000, 7.5118316E+000
 2.5741912E+002, 6.9927099E+001, 5.1888215E+000, 6.3542529E-001, 6.5081967E+000, 5.1888215E+000, 7.5203934E+000
 2.5771808E+002, 6.8150339E+001, 5.1408351E+000, 6.5293460E-001, 6.6594296E+000, 5.1408351E+000, 7.5242381E+000
 2.5800693E+002, 1.1758473E+002, 1.2921052E+001, 3.8596899E-001, 6.7819509E+000, 1.2921052E+001, 7.5240198E+000
 2.5830094E+002, 2.1266815E+002, 2.0959928E+001, 1.5116166E-001, 6.7762323E+000, 2.0959928E+001, 7.5249081E+000
 2.5860040E+002, 9.9141509E+001, 9.0619023E+000, 3.3239840E-001, 6.6099108E+000, 9.0619023E+000, 7.5283301E+000
 2.5891072E+002, 7.0698367E+001, 5.9759205E+000, 5.3801635E-001, 6.3285098E+000, 5.9759205E+000, 7.5340277E+000
 2.5921451E+002, 9.2787835E+001, 1.0341607E+001, 3.0923658E-001, 6.2218092E+000, 1.0341607E+001, 7.5421293E+000
 2.5950625E+002, 1.2197313E+002, 1.2592875E+001, 2.6323815E-001, 6.2272645E+000, 1.2592875E+001, 7.5499014E+000
 2.5982594E+002, 5.3408764E+001, 4.1805270E+000, 7.8542005E-001, 6.3055481E+000, 4.1805270E+000, 7.5554533E+000
 2.6010119E+002, 3.6591041E+001, 1.9299183E+000, 1.5805640E+000, 6.2753778E+000, 1.9299183E+000, 7.5572910E+000
 2.6042859E+002, 3.7137117E+001, 2.0632276E+000, 1.8179381E+000, 6.0542640E+000, 2.0632276E+000, 7.5570941E+000
 2.6072179E+002, 1.5298122E+002, 1.4341163E+001, 2.1606093E-001, 5.6357952E+000, 1.4341163E+001, 7.5594022E+000
 2.6102512E+002, 1.2079701E+002, 1.0205833E+001, 3.1255432E-001, 5.3733119E+000, 1.0205833E+001, 7.5665621E+000
 2.6131662E+002, 9.2148166E+001, 7.2545127E+000, 4.2570089E-001, 5.3001415E+000, 7.2545127E+000, 7.5780296E+000
 2.6161629E+002, 6.4576406E+001, 4.7383717E+000, 6.3483748E-001, 5.2965367E+000, 4.7383717E+000, 7.5912125E+000
 2.6190097E+002, 7.3685515E+001, 5.6121483E+000, 5.3546663E-001, 5.3320704E+000, 5.6121483E+000, 7.6079906E+000
 2.6223061E+002, 5.2231761E+001, 3.2890814E+000, 9.6525200E-001, 5.4847908E+000, 3.2890814E+000, 7.6325927E+000
 2.6251287E+002, 6.7898234E+001, 5.1786811E+000, 6.5103410E-001, 5.6196825E+000, 5.1786811E+000, 7.6576118E+000
 2.6281235E+002, 7.2693829E+001, 5.6019109E+000, 5.4460069E-001, 5.5380425E+000, 5.6019109E+000, 7.6758869E+000
 2.6310303E+002, 8.5442488E+001, 6.5991577E+000, 5.0396447E-001, 5.3257009E+000, 6.5991577E+000, 7.6855114E+000
 2.6342600E+002, 9.6319663E+001, 8.1096329E+000, 3.7933280E-001, 5.0488545E+000, 8.1096329E+000, 7.6818837E+000
 2.6371668E+002, 6.1051831E+001, 4.5553832E+000, 6.6249650E-001, 4.7660276E+000, 4.5553832E+000, 7.6682689E+000
 2.6400736E+002, 5.9439289E+001, 4.3361729E+000, 6.9458175E-001, 4.5522129E+000, 4.3361729E+000, 7.6486158E+000
 2.6433033E+002, 6.5293329E+001, 5.0638573E+000, 6.0058765E-001, 4.3814342E+000, 5.0638573E+000, 7.6272927E+000
 2.6462101E+002, 5.3432915E+001, 3.5936714E+000, 8.3952656E-001, 4.2670978E+000, 3.5936714E+000, 7.6119565E+000
 2.6492764E+002, 1.0248421E+002, 8.1714816E+000, 3.8894620E-001, 4.3228053E+000, 8.1714816E+000, 7.6053143E+000
 2.6520709E+002, 9.0733123E+001, 7.6045486E+000, 4.1831860E-001, 4.5443588E+000, 7.6045486E+000, 7.5935488E+000
 2.6552974E+002, 7.3128505E+001, 6.2382681E+000, 4.8806499E-001, 4.8055245E+000, 6.2382681E+000, 7.5580655E+000
 2.6580116E+002, 7.6442106E+001, 6.0922274E+000, 4.9818984E-001, 4.9720947E+000, 6.0922274E+000, 7.4814582E+000
 2.6611725E+002, 8.1476530E+001, 6.4306931E+000, 4.6902749E-001, 4.9585169E+000, 6.4306931E+000, 7.3717045E+000
 2.6643047E+002, 8.6185005E+001, 6.8314502E+000, 4.5381909E-001, 4.8654318E+000, 6.8314502E+000, 7.2654932E+000
 2.6671495E+002, 4.9824762E+001, 3.1807865E+000, 9.7246043E-001, 4.6344908E+000, 3.1807865E+000, 7.2126800E+000
 2.6700427E+002, 4.5963177E+001, 2.9850277E+000, 1.0217263E+000, 4.3035205E+000, 2.9850277E+000, 7.2036296E+000
 2.6731517E+002, 4.4272060E+001, 2.7817183E+000, 1.0939931E+000, 4.0534487E+000, 2.7817183E+000, 7.2275546E+000
 2.6762606E+002, 3.9940151E+001, 2.0748796E+000, 1.4484200E+000, 4.0990919E+000, 2.0748796E+000, 7.2701433E+000
 2.6791325E+002, 7.8740615E+001, 7.0541991E+000, 5.9432851E-001, 4.5087043E+000, 7.0541991E+000, 7.3121141E+000
 2.6820399E+002, 9.3366369E+001, 8.0523195E+000, 4.3853780E-001, 5.3403587E+000, 8.0523195E+000, 7.3426627E+000
 2.6852688E+002, 5.3373049E+001, 3.2640922E+000, 9.2171296E-001, 5.9676879E+000, 3.2640922E+000, 7.3662214E+000
 2.6881719E+002, 4.8817829E+001, 2.8730614E+000, 1.0445096E+000, 6.1644032E+000, 2.8730614E+000, 7.3891208E+000
 2.6912360E+002, 5.5861722E+001, 3.6135958E+000, 8.4228160E-001, 6.0181884E+000, 3.6135958E+000, 7.4212108E+000
 2.6942443E+002, 5.2024721E+001, 3.2199387E+000, 9.4280122E-001, 5.8424381E+000, 3.2199387E+000, 7.4703128E+000
 2.6971858E+002, 5.6637131E+001, 4.0197880E+000, 7.7528443E-001, 5.7936946E+000, 4.0197880E+000, 7.5229387E+000
 2.7002193E+002, 5.6156476E+001, 3.7296906E+000, 8.4323994E-001, 5.8010582E+000, 3.7296906E+000, 7.5625784E+000
 2.7032527E+002, 3.9152774E+001, 1.9260615E+000, 1.5666475E+000, 5.8557072E+000, 1.9260615E+000, 7.5839937E+000
 2.7062861E+002, 4.1010665E+001, 2.1482096E+000, 1.4007486E+000, 6.1176830E+000, 2.1482096E+000, 7.5761926E+000
 2.7091996E+002, 4.1710800E+001, 2.2305368E+000, 1.3452020E+000, 6.2819580E+000, 2.2305368E+000, 7.5548834E+000
 2.7121106E+002, 4.6751195E+001, 2.7726554E+000, 1.0922382E+000, 6.1354783E+000, 2.7726554E+000, 7.5348975E+000
 2.7152801E+002, 5.2322832E+001, 3.2279299E+000, 9.2997735E-001, 5.9983849E+000, 3.2279299E+000, 7.5283283E+000
 2.7181555E+002, 4.3694718E+001, 2.2858631E+000, 1.3442832E+000, 6.0565367E+000, 2.2858631E+000, 7.5272970E+000
 2.7211750E+002, 4.0371989E+001, 2.0615080E+000, 1.4701969E+000, 6.2748153E+000, 2.0615080E+000, 7.5259491E+000
 2.7241949E+002, 4.2380744E+001, 2.4833262E+000, 1.2084942E+000, 6.5984231E+000, 2.4833262E+000, 7.5291797E+000
 2.7270821E+002, 4.0671974E+001, 2.3427925E+000, 1.2806779E+000, 6.8141132E+000, 2.3427925E+000, 7.5382177E+000
 2.7302462E+002, 4.1668977E+001, 2.7384491E+000, 1.0992753E+000, 6.9140585E+000, 2.7384491E+000, 7.5570695E+000
 2.7330078E+002, 4.1819524E+001, 2.7996303E+000, 1.0728696E+000, 6.9597290E+000, 2.7996303E+000, 7.5733763E+000
 2.7362330E+002, 3.9867702E+001, 2.3792953E+000, 1.2638935E+000, 7.0452564E+000, 2.3792953E+000, 7.5733871E+000
 2.7391358E+002, 4.7358748E+001, 3.6166238E+000, 8.7661444E-001, 7.4038771E+000, 3.6166238E+000, 7.5730009E+000
 2.7420385E+002, 5.2212154E+001, 4.3982469E+000, 6.8658733E-001, 7.7158494E+000, 4.3982469E+000, 7.5828904E+000
 2.7452638E+002, 4.8931467E+001, 3.6319714E+000, 8.2649299E-001, 7.5344562E+000, 3.6319714E+000, 7.5776355E+000
 2.7481665E+002, 5.1657666E+001, 3.6875450E+000, 8.4125613E-001, 6.9348149E+000, 3.6875450E+000, 7.5563281E+000
 2.7510692E+002, 8.0516515E+001, 6.6168159E+000, 4.6819103E-001, 6.4677529E+000, 6.6168159E+000, 7.5177184E+000
 2.7541332E+002, 4.7485676E+001, 3.0168208E+000, 1.0201005E+000, 6.1065264E+000, 3.0168208E+000, 7.4721598E+000
 2.7573263E+002, 5.0349771E+001, 3.6413859E+000, 9.1236484E-001, 5.8515485E+000, 3.6413859E+000, 7.4352445E+000
 2.7600304E+002, 8.1214435E+001, 8.5736497E+000, 3.5246761E-001, 5.8942657E+000, 8.5736497E+000, 7.4174776E+000
 2.7631058E+002, 1.4881416E+002, 1.5814094E+001, 2.0437754E-001, 5.9425869E+000, 1.5814094E+001, 7.4118412E+000
 2.7660010E+002, 9.8786048E+001, 8.7696841E+000, 3.4760052E-001, 5.8159080E+000, 8.7696841E+000, 7.4110971E+000
 2.7692864E+002, 5.5407369E+001, 4.6081636E+000, 6.8970303E-001, 5.6474662E+000, 4.6081636E+000, 7.4117943E+000
 2.7722373E+002, 4.0915678E+001, 2.6503593E+000, 1.1355413E+000, 5.5530174E+000, 2.6503593E+000, 7.4157631E+000
 2.7750675E+002, 8.4750018E+001, 7.8232664E+000, 5.2347058E-001, 5.6012222E+000, 7.8232664E+000, 7.4311186E+000
 2.7782363E+002, 9.8579967E+001, 8.7508287E+000, 3.6989746E-001, 5.7943998E+000, 8.7508287E+000, 7.4557711E+000
 2.7812482E+002, 5.0383984E+001, 3.4657615E+000, 8.9661614E-001, 6.0177970E+000, 3.4657615E+000, 7.4827140E+000
 2.7840704E+002, 7.0453787E+001, 5.6101790E+000, 5.5739576E-001, 6.1330355E+000, 5.6101790E+000, 7.4987914E+000
 2.7872005E+002, 7.1794890E+001, 6.1018588E+000, 5.4728655E-001, 6.1808314E+000, 6.1018588E+000, 7.5048309E+000
 2.7900057E+002, 9.5632007E+001, 9.1001743E+000, 3.3375104E-001, 6.4912558E+000, 9.1001743E+000, 7.5054547E+000
 2.7930791E+002, 5.9564042E+001, 4.9175327E+000, 6.1981859E-001, 6.9873687E+000, 4.9175327E+000, 7.5085081E+000
 2.7962812E+002, 8.9830610E+001, 8.9691852E+000, 3.7618581E-001, 7.2624754E+000, 8.9691852E+000, 7.5229910E+000
 2.7990961E+002, 1.3480595E+002, 1.2784357E+001, 2.3534807E-001, 7.1498891E+000, 1.2784357E+001, 7.5481039E+000
 2.8021784E+002, 7.9382827E+001, 6.5546375E+000, 4.8291340E-001, 6.7782398E+000, 6.5546375E+000, 7.5773690E+000
 2.8050600E+002, 6.5482223E+001, 5.7386244E+000, 5.3878599E-001, 6.3689175E+000, 5.7386244E+000, 7.6088331E+000
 2.8081083E+002, 6.4101981E+001, 6.0020052E+000, 5.2404979E-001, 6.1007308E+000, 6.0020052E+000, 7.6389673E+000
 2.8110614E+002, 4.6824526E+001, 3.1054702E+000, 9.8028428E-001, 5.9249493E+000, 3.1054702E+000, 7.6384573E+000
 2.8141168E+002, 4.3937113E+001, 2.5061925E+000, 1.1973528E+000, 5.6633732E+000, 2.5061925E+000, 7.5962625E+000
 2.8173008E+002, 4.7222355E+001, 2.7155728E+000, 1.1144692E+000, 5.3328752E+000, 2.7155728E+000, 7.5249715E+000
 2.8202496E+002, 8.5580239E+001, 7.7985336E+000, 4.2237298E-001, 5.1257492E+000, 7.7985336E+000, 7.4537369E+000
 2.8231123E+002, 7.2092485E+001, 6.2724523E+000, 5.0077931E-001, 5.0027619E+000, 6.2724523E+000, 7.3816829E+000
 2.8260882E+002, 4.9113535E+001, 3.3102815E+000, 9.2385503E-001, 4.9051440E+000, 3.3102815E+000, 7.3040791E+000
 2.8291635E+002, 5.6289455E+001, 4.7897900E+000, 8.0645102E-001, 4.8626570E+000, 4.7897900E+000, 7.2329759E+000
 2.8321951E+002, 1.0648739E+002, 1.0804889E+001, 2.7984809E-001, 4.8907086E+000, 1.0804889E+001, 7.1891502E+000
 2.8352267E+002, 1.2979198E+002, 1.1215201E+001, 2.9332129E-001, 4.8784853E+000, 1.1215201E+001, 7.1775818E+000
 2.8382402E+002, 6.4134202E+001, 4.6567298E+000, 6.6789240E-001, 4.7917717E+000, 4.6567298E+000, 7.1909224E+000
 2.8412536E+002, 1.3351534E+002, 1.3153814E+001, 2.3335503E-001, 4.6817791E+000, 1.3153814E+001, 7.2187325E+000
 2.8440561E+002, 7.9173753E+001, 7.3553286E+000, 4.3446349E-001, 4.5569017E+000, 7.3553286E+000, 7.2851087E+000
 2.8470395E+002, 8.6210172E+001, 7.1488046E+000, 4.2171629E-001, 4.4305967E+000, 7.1488046E+000, 7.3899427E+000
 2.8500238E+002, 7.4294457E+001, 6.2905912E+000, 4.9444966E-001, 4.2688440E+000, 6.2905912E+000, 7.4960741E+000
 2.8531515E+002, 8.1673733E+001, 8.3881512E+000, 3.7938236E-001, 4.1947160E+000, 8.3881512E+000, 7.5711237E+000
 2.8560958E+002, 7.0916320E+001, 6.6144401E+000, 4.6293574E-001, 4.5102574E+000, 6.6144401E+000, 7.6061567E+000
 2.8592269E+002, 6.0251420E+001, 5.1764015E+000, 5.8209397E-001, 5.0033845E+000, 5.1764015E+000, 7.6225375E+000
 2.8620102E+002, 5.4711167E+001, 4.2645764E+000, 7.0384545E-001, 5.4372999E+000, 4.2645764E+000, 7.6331563E+000
 2.8653283E+002, 7.2882559E+001, 5.9521044E+000, 5.2445303E-001, 5.9292820E+000, 5.9521044E+000, 7.6389711E+000
 2.8680627E+002, 7.5699426E+001, 6.1585027E+000, 5.0320459E-001, 6.2305317E+000, 6.1585027E+000, 7.6356075E+000
 2.8710421E+002, 5.6740003E+001, 4.2431365E+000, 7.1252259E-001, 6.2097975E+000, 4.2431365E+000, 7.6253743E+000
 2.8740352E+002, 8.1149389E+001, 7.5212316E+000, 4.0981589E-001, 6.0810582E+000, 7.5212316E+000, 7.6133728E+000
 2.8770371E+002, 1.0744244E+002, 9.9224514E+000, 3.0661110E-001, 6.0188703E+000, 9.9224514E+000, 7.6008382E+000
 2.8802327E+002, 6.0187938E+001, 5.0714729E+000, 6.0714516E-001, 5.9365479E+000, 5.0714729E+000, 7.5828303E+000
 2.8830351E+002, 7.5631598E+001, 7.6930169E+000, 4.1174241E-001, 5.8091062E+000, 7.6930169E+000, 7.5597566E+000
 2.8862050E+002, 1.0175031E+002, 1.0109717E+001, 3.0010386E-001, 5.7274537E+000, 1.0109717E+001, 7.5346045E+000
 2.8891937E+002, 7.0893217E+001, 6.3726662E+000, 4.8499851E-001, 5.8201726E+000, 6.3726662E+000, 7.5062020E+000
 2.8921236E+002, 5.4791171E+001, 4.3692603E+000, 6.8962385E-001, 5.9406097E+000, 4.3692603E+000, 7.4755245E+000
 2.8951229E+002, 4.6872125E+001, 3.2265396E+000, 9.4079031E-001, 5.8005006E+000, 3.2265396E+000, 7.4432736E+000
 2.8980923E+002, 4.0624652E+001, 2.3160463E+000, 1.3013229E+000, 5.4073682E+000, 2.3160463E+000, 7.4111506E+000
 2.9012550E+002, 6.2418852E+001, 5.1142113E+000, 7.3237344E-001, 5.0943977E+000, 5.1142113E+000, 7.3831545E+000
 2.9042889E+002, 6.3058918E+001, 5.2646420E+000, 5.8780346E-001, 4.9001155E+000, 5.2646420E+000, 7.3593453E+000
 2.9071514E+002, 5.1373948E+001, 3.7309053E+000, 8.1920707E-001, 4.9410946E+000, 3.7309053E+000, 7.3450743E+000
 2.9101202E+002, 8.4527017E+001, 8.1320339E+000, 3.7411258E-001, 5.1659102E+000, 8.1320339E+000, 7.3592830E+000
 2.9130159E+002, 1.0415804E+002, 1.0661888E+001, 2.9183065E-001, 5.3631693E+000, 1.0661888E+001, 7.3967116E+000
 2.9160304E+002, 8.7783546E+001, 8.6444904E+000, 3.7868603E-001, 5.4377512E+000, 8.6444904E+000, 7.4160887E+000
 2.9191839E+002, 6.1418115E+001, 5.0681773E+000, 5.9655702E-001, 5.4054095E+000, 5.0681773E+000, 7.4069598E+000
 2.9220179E+002, 7.9583086E+001, 6.3356297E+000, 4.7399366E-001, 5.3404714E+000, 6.3356297E+000, 7.3831483E+000
 2.9252084E+002, 9.7555080E+001, 9.1578565E+000, 3.6186774E-001, 5.3528246E+000, 9.1578565E+000, 7.3403029E+000
 2.9281874E+002, 8.3846217E+001, 7.7334322E+000, 4.0627086E-001, 5.4636060E+000, 7.7334322E+000, 7.2893870E+000
 2.9312183E+002, 7.1584815E+001, 6.0340370E+000, 5.0738431E-001, 5.5738017E+000, 6.0340370E+000, 7.2533325E+000
 2.9341809E+002, 7.4520063E+001, 6.6229601E+000, 4.9747581E-001, 5.5255002E+000, 6.6229601E+000, 7.2269778E+000
 2.9371434E+002, 1.0783152E+002, 9.3551028E+000, 3.4062074E-001, 5.4003692E+000, 9.3551028E+000, 7.2073183E+000
 2.9400468E+002, 1.3111244E+002, 1.2304914E+001, 2.9890836E-001, 5.3762401E+000, 1.2304914E+001, 7.1874906E+000
 2.9432730E+002, 1.8270728E+002, 1.7911522E+001, 1.6771480E-001, 5.5541317E+000, 1.7911522E+001, 7.1649237E+000
 2.9462037E+002, 1.3995165E+002, 1.4902732E+001, 2.0250644E-001, 5.6443016E+000, 1.4902732E+001, 7.1485888E+000
 2.9491455E+002, 1.5053978E+002, 1.6095218E+001, 1.9114646E-001, 5.6296009E+000, 1.6095218E+001, 7.1425824E+000
 2.9522090E+002, 1.1836229E+002, 1.0556518E+001, 2.8443207E-001, 5.6372897E+000, 1.0556518E+001, 7.1419283E+000
 2.9551091E+002, 1.0973082E+002, 9.3336422E+000, 3.2398598E-001, 5.6912734E+000, 9.3336422E+000, 7.1562636E+000
 2.9582216E+002, 1.0487827E+002, 9.9645204E+000, 3.1819323E-001, 5.7681343E+000, 9.9645204E+000, 7.2012528E+000
 2.9611923E+002, 1.3913947E+002, 1.4119776E+001, 2.2125168E-001, 5.7563642E+000, 1.4119776E+001, 7.2874448E+000
 2.9642087E+002, 7.3371776E+001, 5.9209273E+000, 5.2632182E-001, 5.5608411E+000, 5.9209273E+000, 7.3918910E+000
 2.9672965E+002, 5.5165376E+001, 3.8763123E+000, 7.7763310E-001, 5.1137908E+000, 3.8763123E+000, 7.4847313E+000
 2.9702921E+002, 5.5169979E+001, 4.5135414E+000, 6.9869263E-001, 4.7804301E+000, 4.5135414E+000, 7.5645592E+000
 2.9732878E+002, 1.5559288E+002, 1.3958356E+001, 2.2068894E-001, 4.6832740E+000, 1.3958356E+001, 7.6074469E+000
